	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
77	37007	FIPS_37007	Anson County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2001	16016.0
78	37007	FIPS_37007	Anson County	Southwest	Centralina	  Utilities	2001	5200.0
79	37007	FIPS_37007	Anson County	Southwest	Centralina	  Construction	2001	15769.0
80	37007	FIPS_37007	Anson County	Southwest	Centralina	  Manufacturing	2001	156212.0
81	37007	FIPS_37007	Anson County	Southwest	Centralina	  Wholesale trade	2001	28097.0
82	37007	FIPS_37007	Anson County	Southwest	Centralina	  Retail trade	2001	26010.0
83	37007	FIPS_37007	Anson County	Southwest	Centralina	  Transportation and warehousing	2001	
84	37007	FIPS_37007	Anson County	Southwest	Centralina	  Information	2001	4370.0
85	37007	FIPS_37007	Anson County	Southwest	Centralina	   Real estate and rental and leasing	2001	44687.0
86	37007	FIPS_37007	Anson County	Southwest	Centralina	  Professional and business services	2001	16760.0
87	37007	FIPS_37007	Anson County	Southwest	Centralina	   Management of companies and enterprises	2001	
88	37007	FIPS_37007	Anson County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2001	4518.0
89	37007	FIPS_37007	Anson County	Southwest	Centralina	   Educational services	2001	54.0
90	37007	FIPS_37007	Anson County	Southwest	Centralina	   Health care and social assistance	2001	16960.0
91	37007	FIPS_37007	Anson County	Southwest	Centralina	   Arts, entertainment, and recreation	2001	
92	37007	FIPS_37007	Anson County	Southwest	Centralina	   Accommodation and food services	2001	
93	37007	FIPS_37007	Anson County	Southwest	Centralina	  Other services (except government and government enterprises)	2001	12188.0
94	37007	FIPS_37007	Anson County	Southwest	Centralina	Government and government enterprises	2001	100701.0
95	37009	FIPS_37009	Ashe County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2001	40035.0
96	37009	FIPS_37009	Ashe County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2001	1480.0
97	37009	FIPS_37009	Ashe County	Northwest	High Country	  Utilities	2001	
98	37009	FIPS_37009	Ashe County	Northwest	High Country	  Construction	2001	44483.0
99	37009	FIPS_37009	Ashe County	Northwest	High Country	  Manufacturing	2001	141262.0
100	37009	FIPS_37009	Ashe County	Northwest	High Country	  Wholesale trade	2001	
101	37009	FIPS_37009	Ashe County	Northwest	High Country	  Retail trade	2001	41515.0
102	37009	FIPS_37009	Ashe County	Northwest	High Country	  Transportation and warehousing	2001	5926.0
103	37009	FIPS_37009	Ashe County	Northwest	High Country	  Information	2001	8090.0
104	37009	FIPS_37009	Ashe County	Northwest	High Country	   Real estate and rental and leasing	2001	61116.0
105	37009	FIPS_37009	Ashe County	Northwest	High Country	  Professional and business services	2001	16012.0
106	37009	FIPS_37009	Ashe County	Northwest	High Country	   Management of companies and enterprises	2001	
107	37009	FIPS_37009	Ashe County	Northwest	High Country	   Administrative and support and waste management and remediation services	2001	
108	37009	FIPS_37009	Ashe County	Northwest	High Country	   Educational services	2001	
109	37009	FIPS_37009	Ashe County	Northwest	High Country	   Health care and social assistance	2001	
110	37009	FIPS_37009	Ashe County	Northwest	High Country	   Arts, entertainment, and recreation	2001	4404.0
111	37009	FIPS_37009	Ashe County	Northwest	High Country	   Accommodation and food services	2001	9327.0
112	37009	FIPS_37009	Ashe County	Northwest	High Country	  Other services (except government and government enterprises)	2001	16755.0
113	37009	FIPS_37009	Ashe County	Northwest	High Country	Government and government enterprises	2001	49607.0
114	37011	FIPS_37011	Avery County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2001	49999.0
115	37011	FIPS_37011	Avery County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2001	93.0
116	37011	FIPS_37011	Avery County	Northwest	High Country	  Utilities	2001	
117	37011	FIPS_37011	Avery County	Northwest	High Country	  Construction	2001	30499.0
118	37011	FIPS_37011	Avery County	Northwest	High Country	  Manufacturing	2001	14841.0
119	37011	FIPS_37011	Avery County	Northwest	High Country	  Wholesale trade	2001	
120	37011	FIPS_37011	Avery County	Northwest	High Country	  Retail trade	2001	25708.0
121	37011	FIPS_37011	Avery County	Northwest	High Country	  Transportation and warehousing	2001	7682.0
122	37011	FIPS_37011	Avery County	Northwest	High Country	  Information	2001	5449.0
123	37011	FIPS_37011	Avery County	Northwest	High Country	   Real estate and rental and leasing	2001	88459.0
124	37011	FIPS_37011	Avery County	Northwest	High Country	  Professional and business services	2001	14154.0
125	37011	FIPS_37011	Avery County	Northwest	High Country	   Management of companies and enterprises	2001	
126	37011	FIPS_37011	Avery County	Northwest	High Country	   Administrative and support and waste management and remediation services	2001	5999.0
127	37011	FIPS_37011	Avery County	Northwest	High Country	   Educational services	2001	
128	37011	FIPS_37011	Avery County	Northwest	High Country	   Health care and social assistance	2001	
129	37011	FIPS_37011	Avery County	Northwest	High Country	   Arts, entertainment, and recreation	2001	18407.0
130	37011	FIPS_37011	Avery County	Northwest	High Country	   Accommodation and food services	2001	18727.0
131	37011	FIPS_37011	Avery County	Northwest	High Country	  Other services (except government and government enterprises)	2001	14813.0
132	37011	FIPS_37011	Avery County	Northwest	High Country	Government and government enterprises	2001	51513.0
133	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2001	55255.0
134	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2001	32.0
135	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Utilities	2001	6093.0
136	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Construction	2001	46321.0
137	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Manufacturing	2001	537888.0
138	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Wholesale trade	2001	50052.0
139	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Retail trade	2001	73755.0
140	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Transportation and warehousing	2001	
141	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Information	2001	18995.0
142	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Real estate and rental and leasing	2001	100590.0
143	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Professional and business services	2001	
144	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Management of companies and enterprises	2001	
145	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2001	13098.0
146	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Educational services	2001	2452.0
147	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Health care and social assistance	2001	78369.0
148	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Arts, entertainment, and recreation	2001	2750.0
149	37013	FIPS_37013	Beaufort County	Northeast	Region Q	   Accommodation and food services	2001	36847.0
150	37013	FIPS_37013	Beaufort County	Northeast	Region Q	  Other services (except government and government enterprises)	2001	30080.0
151	37013	FIPS_37013	Beaufort County	Northeast	Region Q	Government and government enterprises	2001	134804.0
152	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2001	50926.0
153	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2001	0.0
154	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Utilities	2001	118.0
155	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Construction	2001	7302.0
156	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Manufacturing	2001	452001.0
157	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Wholesale trade	2001	11976.0
158	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Retail trade	2001	14003.0
159	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Transportation and warehousing	2001	
160	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Information	2001	698.0
161	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Real estate and rental and leasing	2001	38466.0
162	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Professional and business services	2001	6879.0
163	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Management of companies and enterprises	2001	0.0
164	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2001	3070.0
165	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Educational services	2001	
166	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Health care and social assistance	2001	
167	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Arts, entertainment, and recreation	2001	770.0
168	37015	FIPS_37015	Bertie County	Northeast	Region Q	   Accommodation and food services	2001	2500.0
169	37015	FIPS_37015	Bertie County	Northeast	Region Q	  Other services (except government and government enterprises)	2001	10755.0
170	37015	FIPS_37015	Bertie County	Northeast	Region Q	Government and government enterprises	2001	53380.0
171	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Agriculture, forestry, fishing and hunting	2001	86617.0
172	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Mining, quarrying, and oil and gas extraction	2001	0.0
173	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Utilities	2001	2025.0
174	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Construction	2001	13219.0
175	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Manufacturing	2001	1200790.0
176	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Wholesale trade	2001	
177	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Retail trade	2001	34424.0
178	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Transportation and warehousing	2001	14824.0
179	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Information	2001	
180	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Real estate and rental and leasing	2001	72288.0
181	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Professional and business services	2001	23477.0
182	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Management of companies and enterprises	2001	1708.0
183	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Administrative and support and waste management and remediation services	2001	12197.0
184	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Educational services	2001	387.0
185	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Health care and social assistance	2001	23426.0
186	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Arts, entertainment, and recreation	2001	
187	37017	FIPS_37017	Bladen County	South Central	Lumber River	   Accommodation and food services	2001	10660.0
188	37017	FIPS_37017	Bladen County	South Central	Lumber River	  Other services (except government and government enterprises)	2001	
189	37017	FIPS_37017	Bladen County	South Central	Lumber River	Government and government enterprises	2001	105006.0
190	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Agriculture, forestry, fishing and hunting	2001	19735.0
191	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Mining, quarrying, and oil and gas extraction	2001	516.0
192	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Utilities	2001	524923.0
193	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Construction	2001	162599.0
194	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Manufacturing	2001	290122.0
195	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Wholesale trade	2001	
196	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Retail trade	2001	117546.0
197	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Transportation and warehousing	2001	48715.0
198	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Information	2001	26743.0
199	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Real estate and rental and leasing	2001	497647.0
200	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Professional and business services	2001	
201	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Management of companies and enterprises	2001	
202	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Administrative and support and waste management and remediation services	2001	
203	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Educational services	2001	4619.0
204	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Health care and social assistance	2001	69969.0
205	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Arts, entertainment, and recreation	2001	29499.0
206	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	   Accommodation and food services	2001	46394.0
207	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	  Other services (except government and government enterprises)	2001	43216.0
208	37019	FIPS_37019	Brunswick County	Southeast	Cape Fear	Government and government enterprises	2001	199784.0
209	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2001	24491.0
210	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2001	12454.0
211	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Utilities	2001	104923.0
212	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Construction	2001	422459.0
213	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Manufacturing	2001	1194852.0
214	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Wholesale trade	2001	291983.0
215	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Retail trade	2001	523648.0
216	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Transportation and warehousing	2001	218885.0
217	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Information	2001	145754.0
218	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Real estate and rental and leasing	2001	668629.0
219	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Professional and business services	2001	501346.0
220	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Management of companies and enterprises	2001	64371.0
221	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2001	161288.0
222	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Educational services	2001	57537.0
223	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Health care and social assistance	2001	791207.0
224	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Arts, entertainment, and recreation	2001	57781.0
225	37021	FIPS_37021	Buncombe County	Western	Mountain Area	   Accommodation and food services	2001	291855.0
226	37021	FIPS_37021	Buncombe County	Western	Mountain Area	  Other services (except government and government enterprises)	2001	194957.0
227	37021	FIPS_37021	Buncombe County	Western	Mountain Area	Government and government enterprises	2001	828638.0
228	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2001	38660.0
229	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2001	2663.0
230	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Utilities	2001	2932.0
231	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Construction	2001	66917.0
232	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Manufacturing	2001	840767.0
233	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Wholesale trade	2001	71506.0
234	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Retail trade	2001	119325.0
235	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Transportation and warehousing	2001	28766.0
236	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Information	2001	11418.0
237	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Real estate and rental and leasing	2001	190251.0
238	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Professional and business services	2001	84380.0
239	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Management of companies and enterprises	2001	23289.0
240	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2001	25167.0
241	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Educational services	2001	4419.0
242	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Health care and social assistance	2001	165260.0
243	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2001	3635.0
244	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	   Accommodation and food services	2001	40305.0
245	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2001	54565.0
246	37023	FIPS_37023	Burke County	Northwest	Western Piedmont	Government and government enterprises	2001	386348.0
247	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2001	21246.0
248	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2001	10665.0
249	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Utilities	2001	15251.0
250	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Construction	2001	262877.0
251	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Manufacturing	2001	2146260.0
252	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Wholesale trade	2001	222029.0
253	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Retail trade	2001	287571.0
254	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Transportation and warehousing	2001	104984.0
255	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Information	2001	123053.0
256	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Real estate and rental and leasing	2001	417198.0
257	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Professional and business services	2001	244371.0
258	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Management of companies and enterprises	2001	44385.0
259	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2001	85898.0
260	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Educational services	2001	14067.0
261	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Health care and social assistance	2001	165524.0
262	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Arts, entertainment, and recreation	2001	126791.0
263	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Accommodation and food services	2001	94764.0
264	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Other services (except government and government enterprises)	2001	93199.0
265	37025	FIPS_37025	Cabarrus County	Southwest	Centralina	Government and government enterprises	2001	508548.0
266	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2001	28139.0
267	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2001	2341.0
268	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Utilities	2001	11463.0
269	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Construction	2001	77909.0
270	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Manufacturing	2001	677815.0
271	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Wholesale trade	2001	164852.0
272	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Retail trade	2001	112484.0
273	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Transportation and warehousing	2001	77948.0
274	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Information	2001	16950.0
275	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Real estate and rental and leasing	2001	158801.0
276	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Professional and business services	2001	107876.0
277	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Management of companies and enterprises	2001	
278	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2001	20609.0
279	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Educational services	2001	2254.0
280	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Health care and social assistance	2001	106071.0
281	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2001	4558.0
282	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Accommodation and food services	2001	26994.0
283	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2001	55431.0
284	37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	Government and government enterprises	2001	176757.0
285	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2001	9441.0
286	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2001	0.0
287	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Utilities	2001	216.0
288	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Construction	2001	5277.0
289	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Manufacturing	2001	18128.0
290	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Wholesale trade	2001	2953.0
291	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Retail trade	2001	7383.0
292	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Transportation and warehousing	2001	
293	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Information	2001	9526.0
294	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Real estate and rental and leasing	2001	15138.0
295	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Professional and business services	2001	4814.0
296	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Management of companies and enterprises	2001	0.0
297	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2001	2117.0
298	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Educational services	2001	
299	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Health care and social assistance	2001	
300	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Arts, entertainment, and recreation	2001	
301	37029	FIPS_37029	Camden County	Northeast	Northeastern	   Accommodation and food services	2001	
302	37029	FIPS_37029	Camden County	Northeast	Northeastern	  Other services (except government and government enterprises)	2001	5608.0
303	37029	FIPS_37029	Camden County	Northeast	Northeastern	Government and government enterprises	2001	16747.0
304	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2001	7508.0
305	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2001	0.0
306	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Utilities	2001	7853.0
307	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Construction	2001	92100.0
308	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Manufacturing	2001	97496.0
309	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Wholesale trade	2001	47093.0
310	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Retail trade	2001	126990.0
311	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Transportation and warehousing	2001	18925.0
312	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Information	2001	26039.0
313	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2001	296308.0
314	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Professional and business services	2001	89346.0
315	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Management of companies and enterprises	2001	17981.0
316	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2001	24878.0
317	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Educational services	2001	3445.0
318	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Health care and social assistance	2001	64875.0
319	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2001	18264.0
320	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Accommodation and food services	2001	77693.0
321	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2001	47826.0
322	37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	Government and government enterprises	2001	225779.0
323	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2001	13502.0
324	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2001	4310.0
325	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Utilities	2001	13.0
326	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Construction	2001	15861.0
327	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Manufacturing	2001	24899.0
328	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Wholesale trade	2001	
329	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Retail trade	2001	8412.0
330	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Transportation and warehousing	2001	
331	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Information	2001	1408.0
332	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Real estate and rental and leasing	2001	41692.0
333	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Professional and business services	2001	22966.0
334	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Management of companies and enterprises	2001	
335	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Administrative and support and waste management and remediation services	2001	3024.0
336	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Educational services	2001	
337	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Health care and social assistance	2001	
338	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Arts, entertainment, and recreation	2001	
339	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Accommodation and food services	2001	
340	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Other services (except government and government enterprises)	2001	10976.0
341	37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	Government and government enterprises	2001	67622.0
342	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2001	
343	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2001	4078.0
344	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Utilities	2001	431617.0
345	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Construction	2001	210554.0
346	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Manufacturing	2001	2361292.0
347	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Wholesale trade	2001	386329.0
348	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Retail trade	2001	410900.0
349	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Transportation and warehousing	2001	
350	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Information	2001	56023.0
351	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Real estate and rental and leasing	2001	388801.0
352	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Professional and business services	2001	350997.0
353	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Management of companies and enterprises	2001	103751.0
354	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2001	140413.0
355	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Educational services	2001	24232.0
356	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Health care and social assistance	2001	342250.0
357	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2001	41886.0
358	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Accommodation and food services	2001	153452.0
359	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2001	123197.0
360	37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	Government and government enterprises	2001	460930.0
361	37037	FIPS_37037	Chatham County	North Central	Triangle South	  Agriculture, forestry, fishing and hunting	2001	87322.0
