GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Real estate and rental and leasing	2014	756649
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Professional and business services	2014	673603
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Management of companies and enterprises	2014	114672
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2014	384518
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Educational services	2014	35065
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Health care and social assistance	2014	291047
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Arts, entertainment, and recreation	2014	459761
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	   Accommodation and food services	2014	274365
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	  Other services (except government and government enterprises)	2014	168305
37025	FIPS_37025	Cabarrus County	Southwest	Centralina	Government and government enterprises	2014	978316
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2014	18606
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2014	1314
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Utilities	2014	15438
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Construction	2014	62202
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Manufacturing	2014	481080
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Wholesale trade	2014	298187
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Retail trade	2014	126597
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Transportation and warehousing	2014	45088
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Information	2014	31398
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Real estate and rental and leasing	2014	320412
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Professional and business services	2014	126639
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Management of companies and enterprises	2014	57688
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2014	38729
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Educational services	2014	5100
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Health care and social assistance	2014	174158
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2014	4839
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	   Accommodation and food services	2014	40878
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2014	62688
37027	FIPS_37027	Caldwell County	Northwest	Western Piedmont	Government and government enterprises	2014	253874
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2014	13268
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2014	0
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Utilities	2014	316
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Construction	2014	8072
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Manufacturing	2014	14124
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Wholesale trade	2014	
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Retail trade	2014	7277
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Transportation and warehousing	2014	7584
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Information	2014	
37029	FIPS_37029	Camden County	Northeast	Northeastern	   Real estate and rental and leasing	2014	31472
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Professional and business services	2014	18364
37029	FIPS_37029	Camden County	Northeast	Northeastern	   Management of companies and enterprises	2014	0
37029	FIPS_37029	Camden County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2014	5147
37029	FIPS_37029	Camden County	Northeast	Northeastern	   Educational services	2014	
37029	FIPS_37029	Camden County	Northeast	Northeastern	   Health care and social assistance	2014	1803
37029	FIPS_37029	Camden County	Northeast	Northeastern	   Arts, entertainment, and recreation	2014	
37029	FIPS_37029	Camden County	Northeast	Northeastern	   Accommodation and food services	2014	
37029	FIPS_37029	Camden County	Northeast	Northeastern	  Other services (except government and government enterprises)	2014	7994
37029	FIPS_37029	Camden County	Northeast	Northeastern	Government and government enterprises	2014	28351
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2014	1078
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2014	0
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Utilities	2014	12942
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Construction	2014	83208
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Manufacturing	2014	145266
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Wholesale trade	2014	78570
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Retail trade	2014	197720
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Transportation and warehousing	2014	28855
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Information	2014	37317
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2014	498281
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Professional and business services	2014	153515
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Management of companies and enterprises	2014	27929
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2014	61202
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Educational services	2014	10191
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Health care and social assistance	2014	145570
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2014	29010
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Accommodation and food services	2014	113936
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2014	71202
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	Government and government enterprises	2014	350820
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2014	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2014	2934
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Utilities	2014	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Construction	2014	16277
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Manufacturing	2014	28781
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Wholesale trade	2014	5253
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Retail trade	2014	10457
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Transportation and warehousing	2014	4582
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Information	2014	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Real estate and rental and leasing	2014	77147
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Professional and business services	2014	11569
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Management of companies and enterprises	2014	0
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Administrative and support and waste management and remediation services	2014	6139
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Educational services	2014	217
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Health care and social assistance	2014	17257
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Arts, entertainment, and recreation	2014	609
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Accommodation and food services	2014	3040
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Other services (except government and government enterprises)	2014	12478
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	Government and government enterprises	2014	77000
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2014	
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2014	3613
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Utilities	2014	500027
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Construction	2014	168614
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Manufacturing	2014	2223207
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Wholesale trade	2014	609727
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Retail trade	2014	527470
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Transportation and warehousing	2014	
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Information	2014	96684
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Real estate and rental and leasing	2014	810066
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Professional and business services	2014	707623
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Management of companies and enterprises	2014	216958
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2014	257126
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Educational services	2014	52377
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Health care and social assistance	2014	538443
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2014	42099
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Accommodation and food services	2014	196841
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2014	154564
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	Government and government enterprises	2014	690882
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Agriculture, forestry, fishing and hunting	2014	
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Mining, quarrying, and oil and gas extraction	2014	3626
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Utilities	2014	5067
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Construction	2014	41933
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Manufacturing	2014	262976
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Wholesale trade	2014	61314
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Retail trade	2014	88899
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Transportation and warehousing	2014	
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Information	2014	13023
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Real estate and rental and leasing	2014	232635
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Professional and business services	2014	182769
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Management of companies and enterprises	2014	28955
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Administrative and support and waste management and remediation services	2014	51084
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Educational services	2014	12467
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Health care and social assistance	2014	120849
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Arts, entertainment, and recreation	2014	18607
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Accommodation and food services	2014	41089
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Other services (except government and government enterprises)	2014	52899
37037	FIPS_37037	Chatham County	North Central	Triangle South	Government and government enterprises	2014	168824
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2014	
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2014	3113
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Utilities	2014	12402
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Construction	2014	
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Manufacturing	2014	90797
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Wholesale trade	2014	10706
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Retail trade	2014	58926
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Transportation and warehousing	2014	
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Information	2014	10239
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Real estate and rental and leasing	2014	122430
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Professional and business services	2014	51434
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Management of companies and enterprises	2014	737
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Administrative and support and waste management and remediation services	2014	14606
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Educational services	2014	
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Health care and social assistance	2014	
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Arts, entertainment, and recreation	2014	1139
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Accommodation and food services	2014	25388
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Other services (except government and government enterprises)	2014	20739
37039	FIPS_37039	Cherokee County	Western	Southwestern	Government and government enterprises	2014	96942
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2014	9251
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2014	0
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Utilities	2014	5
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Construction	2014	11007
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Manufacturing	2014	92318
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Wholesale trade	2014	35795
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Retail trade	2014	25981
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Transportation and warehousing	2014	16305
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Information	2014	5237
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Real estate and rental and leasing	2014	68654
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Professional and business services	2014	51422
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Management of companies and enterprises	2014	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2014	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Educational services	2014	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Health care and social assistance	2014	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Arts, entertainment, and recreation	2014	687
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Accommodation and food services	2014	10555
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Other services (except government and government enterprises)	2014	14122
37041	FIPS_37041	Chowan County	Northeast	Northeastern	Government and government enterprises	2014	53716
37043	FIPS_37043	Clay County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2014	395
37043	FIPS_37043	Clay County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2014	0
37043	FIPS_37043	Clay County	Western	Southwestern	  Utilities	2014	1270
37043	FIPS_37043	Clay County	Western	Southwestern	  Construction	2014	
37043	FIPS_37043	Clay County	Western	Southwestern	  Manufacturing	2014	
37043	FIPS_37043	Clay County	Western	Southwestern	  Wholesale trade	2014	2453
37043	FIPS_37043	Clay County	Western	Southwestern	  Retail trade	2014	19802
37043	FIPS_37043	Clay County	Western	Southwestern	  Transportation and warehousing	2014	1665
37043	FIPS_37043	Clay County	Western	Southwestern	  Information	2014	
37043	FIPS_37043	Clay County	Western	Southwestern	   Real estate and rental and leasing	2014	46781
37043	FIPS_37043	Clay County	Western	Southwestern	  Professional and business services	2014	35526
37043	FIPS_37043	Clay County	Western	Southwestern	   Management of companies and enterprises	2014	27060
37043	FIPS_37043	Clay County	Western	Southwestern	   Administrative and support and waste management and remediation services	2014	4302
37043	FIPS_37043	Clay County	Western	Southwestern	   Educational services	2014	
37043	FIPS_37043	Clay County	Western	Southwestern	   Health care and social assistance	2014	
37043	FIPS_37043	Clay County	Western	Southwestern	   Arts, entertainment, and recreation	2014	
37043	FIPS_37043	Clay County	Western	Southwestern	   Accommodation and food services	2014	
37043	FIPS_37043	Clay County	Western	Southwestern	  Other services (except government and government enterprises)	2014	
37043	FIPS_37043	Clay County	Western	Southwestern	Government and government enterprises	2014	31221
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Agriculture, forestry, fishing and hunting	2014	37472
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Mining, quarrying, and oil and gas extraction	2014	7499
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Utilities	2014	
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Construction	2014	101089
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Manufacturing	2014	917941
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Wholesale trade	2014	
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Retail trade	2014	195559
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Transportation and warehousing	2014	140589
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Information	2014	31149
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Real estate and rental and leasing	2014	424764
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Professional and business services	2014	172575
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Management of companies and enterprises	2014	34047
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Administrative and support and waste management and remediation services	2014	87665
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Educational services	2014	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Health care and social assistance	2014	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Arts, entertainment, and recreation	2014	5343
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Accommodation and food services	2014	67610
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Other services (except government and government enterprises)	2014	82532
37045	FIPS_37045	Cleveland County	Southwest	Region C	Government and government enterprises	2014	358605
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Agriculture, forestry, fishing and hunting	2014	
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Mining, quarrying, and oil and gas extraction	2014	0
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Utilities	2014	19960
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Construction	2014	32089
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Manufacturing	2014	312081
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Wholesale trade	2014	41224
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Retail trade	2014	92086
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Transportation and warehousing	2014	
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Information	2014	26188
37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Real estate and rental and leasing	2014	220714
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Professional and business services	2014	112066
37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Management of companies and enterprises	2014	42010
37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Administrative and support and waste management and remediation services	2014	49763
37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Educational services	2014	5317
37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Health care and social assistance	2014	133727
37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Arts, entertainment, and recreation	2014	1519
37047	FIPS_37047	Columbus County	South Central	Cape Fear	   Accommodation and food services	2014	26813
37047	FIPS_37047	Columbus County	South Central	Cape Fear	  Other services (except government and government enterprises)	2014	39606
37047	FIPS_37047	Columbus County	South Central	Cape Fear	Government and government enterprises	2014	222974
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2014	34147
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2014	6815
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Utilities	2014	40739
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Construction	2014	80337
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Manufacturing	2014	869595
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Wholesale trade	2014	164079
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Retail trade	2014	235606
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Transportation and warehousing	2014	69300
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Information	2014	54025
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2014	517061
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Professional and business services	2014	330311
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Management of companies and enterprises	2014	39347
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2014	103868
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Educational services	2014	19281
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Health care and social assistance	2014	292015
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2014	14024
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	   Accommodation and food services	2014	95288
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2014	80806
37049	FIPS_37049	Craven County	Southeast	Eastern Carolina	Government and government enterprises	2014	1945240
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Agriculture, forestry, fishing and hunting	2014	56367
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Mining, quarrying, and oil and gas extraction	2014	12
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Utilities	2014	40526
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Construction	2014	415797
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Manufacturing	2014	1486853
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Wholesale trade	2014	312451
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Retail trade	2014	768451
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Transportation and warehousing	2014	284417
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Information	2014	203912
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Real estate and rental and leasing	2014	1762503
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Professional and business services	2014	973793
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Management of companies and enterprises	2014	52733
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Administrative and support and waste management and remediation services	2014	380782
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Educational services	2014	136186
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Health care and social assistance	2014	669970
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Arts, entertainment, and recreation	2014	35434
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	   Accommodation and food services	2014	382723
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	  Other services (except government and government enterprises)	2014	280054
37051	FIPS_37051	Cumberland County	South Central	Cumberland County	Government and government enterprises	2014	8546610
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2014	2121
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2014	2590
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Utilities	2014	359
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Construction	2014	46899
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Manufacturing	2014	5616
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Wholesale trade	2014	14811
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Retail trade	2014	56956
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Transportation and warehousing	2014	
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Information	2014	2930
37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Real estate and rental and leasing	2014	167018
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Professional and business services	2014	
37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Management of companies and enterprises	2014	
37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2014	29050
37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Educational services	2014	
37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Health care and social assistance	2014	
37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Arts, entertainment, and recreation	2014	9711
37053	FIPS_37053	Currituck County	Northeast	Northeastern	   Accommodation and food services	2014	23577
37053	FIPS_37053	Currituck County	Northeast	Northeastern	  Other services (except government and government enterprises)	2014	21010
37053	FIPS_37053	Currituck County	Northeast	Northeastern	Government and government enterprises	2014	79483
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2014	14961
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2014	160
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Utilities	2014	8124
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Construction	2014	127166
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Manufacturing	2014	139863
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Wholesale trade	2014	43653
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Retail trade	2014	165806
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Transportation and warehousing	2014	11362
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Information	2014	24957
37055	FIPS_37055	Dare County	Northeast	Northeastern	   Real estate and rental and leasing	2014	602396
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Professional and business services	2014	121170
37055	FIPS_37055	Dare County	Northeast	Northeastern	   Management of companies and enterprises	2014	
37055	FIPS_37055	Dare County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2014	40172
37055	FIPS_37055	Dare County	Northeast	Northeastern	   Educational services	2014	4017
37055	FIPS_37055	Dare County	Northeast	Northeastern	   Health care and social assistance	2014	63876
37055	FIPS_37055	Dare County	Northeast	Northeastern	   Arts, entertainment, and recreation	2014	26021
37055	FIPS_37055	Dare County	Northeast	Northeastern	   Accommodation and food services	2014	206831
37055	FIPS_37055	Dare County	Northeast	Northeastern	  Other services (except government and government enterprises)	2014	45983
37055	FIPS_37055	Dare County	Northeast	Northeastern	Government and government enterprises	2014	224464
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Agriculture, forestry, fishing and hunting	2014	21062
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Mining, quarrying, and oil and gas extraction	2014	2757
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Utilities	2014	16759
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Construction	2014	157524
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Manufacturing	2014	913532
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Wholesale trade	2014	289491
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Retail trade	2014	251135
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Transportation and warehousing	2014	156574
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	  Information	2014	34911
37057	FIPS_37057	Davidson County	Piedmont-Triad	DavidsonWorks, Inc.	   Real estate and rental and leasing	2014	650790
